market_ids,firm_ids,shares,prices,x1,z1,z2,rival_z1,rival_z2
1792,0,0.23710391,2.9607325,0.30900236,0.57276563,-0.38826834,0.10131319,-0.57019374
1792,1,0.60723006,2.3801849,2.032337,0.10131319,-0.57019374,0.57276563,-0.38826834
1793,0,0.01858661,4.7971301,-1.0236478,1.0718527,-0.94662312,-0.059443965,1.1100078
1793,1,0.47888944,2.4043291,0.20320693,-0.059443965,1.1100078,1.0718527,-0.94662312
1794,0,0.37534951,1.7991036,-0.79965742,0.056048946,-0.77344835,0.50926499,-0.029646989
1794,1,0.070827128,3.3723713,-0.54700472,0.50926499,-0.029646989,0.056048946,-0.77344835
1795,0,0.08193611,0.1,-0.049590308,-0.66264955,-1.4437719,-0.70620631,0.030810682
1795,1,0.9028633,0.1,1.3473232,-0.70620631,0.030810682,-0.66264955,-1.4437719
1796,0,0.84179512,1.987651,1.8009906,0.47442944,-1.155926,-0.029287809,-1.1804858
1796,1,0.075724276,2.2599199,0.44814214,-0.029287809,-1.1804858,0.47442944,-1.155926
1797,0,0.099631171,1.2663293,-0.37659472,-0.40731392,-0.10928791,-0.0827841,1.0569723
1797,1,0.77674429,2.3347473,2.4927389,-0.0827841,1.0569723,-0.40731392,-0.10928791
1798,0,0.0072740702,5.5183286,-0.42755448,1.5945595,0.44041369,-0.44301841,0.50912039
1798,1,0.77294924,0.81685879,-0.57113591,-0.44301841,0.50912039,1.5945595,0.44041369
1799,0,0.05182665,0.93913234,-1.774943,-0.47201961,-0.12991718,-1.7074442,-0.33564027
1799,1,0.87007064,0.1,1.3960916,-1.7074442,-0.33564027,-0.47201961,-0.12991718
1800,0,0.028524018,2.2166925,0.96824559,-0.042352938,0.79114064,0.65688351,-0.56317716
1800,1,0.96257349,0.44852593,2.4178055,0.65688351,-0.56317716,-0.042352938,0.79114064
1801,0,0.0034926046,4.7026149,-1.3895234,0.83619812,0.83443415,0.1082176,1.2359469
1801,1,0.80637414,3.0977309,1.4581708,0.1082176,1.2359469,0.83619812,0.83443415
1802,0,0.077996987,2.5394766,0.070135518,0.95583357,-0.84138678,0.7312304,-0.6944455
1802,1,0.6648846,2.231108,0.80610022,0.7312304,-0.6944455,0.95583357,-0.84138678
1803,0,0.0021234355,3.9632258,-1.6477771,1.1129502,-0.54569551,0.98430266,-1.4669626
1803,1,0.86048479,2.2132096,1.4680818,0.98430266,-1.4669626,1.1129502,-0.54569551
1804,0,0.068272764,5.3284781,0.78651675,1.5699782,-0.46940273,-0.16969317,1.3014497
1804,1,0.3116807,3.6355484,-0.038910035,-0.16969317,1.3014497,1.5699782,-0.46940273
1805,0,0.94167079,0.1,0.64511269,-1.327058,-1.0455755,0.66371874,1.3251961
1805,1,0.0021334431,4.2843257,-0.7654953,0.66371874,1.3251961,-1.327058,-1.0455755
1806,0,0.112092,3.2179655,-0.57944009,0.78055319,-0.43344446,1.5699954,2.1140356
1806,1,0.002812308,7.1512179,-0.46344461,1.5699954,2.1140356,0.78055319,-0.43344446
1807,0,0.057122293,2.6415533,-1.8527279,1.2812904,-0.68181307,1.9454725,-0.14398195
1807,1,0.02761537,7.1004387,0.86175849,1.9454725,-0.14398195,1.2812904,-0.68181307
1808,0,0.67532513,2.8346365,1.1915936,0.61985398,-0.91018307,0.22881059,-0.68770077
1808,1,0.089685259,1.442187,-0.70134415,0.22881059,-0.68770077,0.61985398,-0.91018307
1809,0,0.88128397,0.1,0.34820302,-1.3849831,1.3381792,0.30809653,0.47453669
1809,1,0.027597041,2.9631452,-0.26554047,0.30809653,0.47453669,-1.3849831,1.3381792
1810,0,0.35163828,1.5080487,0.32827396,-0.55250336,1.0288178,0.21151001,-1.3155893
1810,1,0.41082772,1.064599,-0.62757724,0.21151001,-1.3155893,-0.55250336,1.0288178
1811,0,0.20447372,1.2337673,-0.88342516,0.054513186,0.65482845,0.47173359,-0.97144332
1811,1,0.6922414,1.6380951,1.0520749,0.47173359,-0.97144332,0.054513186,0.65482845
1812,0,0.87664313,0.17717156,-0.063870585,-0.09733071,-1.3373185,0.93502019,0.23876614
1812,1,0.051165369,3.9728474,2.022109,0.93502019,0.23876614,-0.09733071,-1.3373185
1813,0,0.86003052,0.1,0.046309965,-2.7231543,0.22853833,0.18999358,0.053345786
1813,1,0.019588475,2.4702799,-0.92607804,0.18999358,0.053345786,-2.7231543,0.22853833
1814,0,0.053570062,6.1981728,1.2269409,1.2024898,0.71755841,1.8700485,0.87356632
1814,1,0.029454173,6.2494933,0.63080016,1.8700485,0.87356632,1.2024898,0.71755841
1815,0,0.089873759,4.289366,0.72687286,0.73196134,1.4697293,1.684883,-1.190343
1815,1,0.65667429,2.9580159,1.1906007,1.684883,-1.190343,0.73196134,1.4697293
1816,0,0.123887,3.4784781,-0.65279629,0.168936,1.5020162,0.0028625759,1.8823115
1816,1,0.16040238,2.8972026,-0.12725331,0.0028625759,1.8823115,0.168936,1.5020162
1817,0,0.031936086,3.3714919,-0.17144983,0.52941564,-0.36623002,-0.0031942829,-1.6684917
1817,1,0.65472237,0.25716267,-1.2907465,-0.0031942829,-1.6684917,0.52941564,-0.36623002
1818,0,0.62797246,0.1,-0.26359015,-0.78235747,-1.3834989,-0.51524024,-0.46185138
1818,1,0.31828434,1.5440725,1.3363795,-0.51524024,-0.46185138,-0.78235747,-1.3834989
1819,0,0.47949998,1.1781475,0.2373381,-1.1121529,2.0141416,0.52837709,0.01708
1819,1,0.13669251,2.8282137,-1.3460613,0.52837709,0.01708,-1.1121529,2.0141416
1820,0,0.0088990645,2.3472443,-1.5558394,0.011391813,-0.61718412,-0.36028612,-0.68540226
1820,1,0.94545238,0.72782254,1.6647761,-0.36028612,-0.68540226,0.011391813,-0.61718412
1821,0,0.75621724,0.1,-0.09031901,-0.56668376,-1.3227223,0.50505635,0.87457603
1821,1,0.0090677981,4.6151142,-0.64741021,0.50505635,0.87457603,-0.56668376,-1.3227223
1822,0,0.096648714,4.1027592,-0.27399176,0.78044818,-0.092068745,-1.130514,2.0998295
1822,1,0.18883062,2.1289695,-1.4773078,-1.130514,2.0998295,0.78044818,-0.092068745
1823,0,0.87729573,1.0402167,1.4230951,-1.2876847,0.6282094,0.95450996,0.82993632
1823,1,0.0052140308,4.6906931,-0.39305294,0.95450996,0.82993632,-1.2876847,0.6282094
1824,0,0.82556277,0.1,1.3674015,-1.3751332,-0.24210483,0.54748683,-1.0910303
1824,1,0.13035466,1.8789562,0.051651714,0.54748683,-1.0910303,-1.3751332,-0.24210483
1825,0,0.2007218,5.0818764,1.429532,1.6169092,-0.87358098,1.6192348,-1.3692469
1825,1,0.15757773,3.3737072,0.2566945,1.6192348,-1.3692469,1.6169092,-0.87358098
1826,0,0.19594968,3.1961808,0.85323266,0.73787259,0.91039472,0.70880952,-0.38491519
1826,1,0.28041096,3.4958056,0.71909305,0.70880952,-0.38491519,0.73787259,0.91039472
1827,0,0.0014639873,6.7349686,0.62329107,2.2519075,0.95250054,-2.3343957,0.1359144
1827,1,0.88146643,0.1,0.34793448,-2.3343957,0.1359144,2.2519075,0.95250054
1828,0,0.21433647,1.6729508,-0.23285072,-0.46433568,-0.29281836,0.84849185,-1.1696028
1828,1,0.42239911,3.2106437,1.9154347,0.84849185,-1.1696028,-0.46433568,-0.29281836
1829,0,0.31454653,1.3848741,-0.90693699,-0.33728701,0.30163273,1.2397783,-0.21863302
1829,1,0.30022175,2.107456,0.0043076423,1.2397783,-0.21863302,-0.33728701,0.30163273
1830,0,0.28311543,3.2005335,0.014885875,-0.03935406,0.90218393,0.13174386,-0.71541068
1830,1,0.48082007,2.0165387,0.40244075,0.13174386,-0.71541068,-0.03935406,0.90218393
1831,0,0.15417394,2.4321992,-0.42947265,-0.27467466,0.61610777,-0.52251096,1.6408484
1831,1,0.160042,2.9287702,0.31474631,-0.52251096,1.6408484,-0.27467466,0.61610777
1832,0,0.71954496,1.0500745,-0.16884259,-0.54710996,0.27255591,0.2711663,0.78529145
1832,1,0.015529548,3.0373785,-1.5819525,0.2711663,0.78529145,-0.54710996,0.27255591
1833,0,0.92302586,0.24058576,0.0095522863,-0.77456497,0.57189025,0.95320488,1.8980915
1833,1,0.0010745075,5.3113673,-1.1005653,0.95320488,1.8980915,-0.77456497,0.57189025
1834,0,0.008546448,3.9053363,-1.7343858,0.65322592,0.37156042,1.0994164,0.69995885
1834,1,0.027436612,5.1377422,0.13687332,1.0994164,0.69995885,0.65322592,0.37156042
1835,0,0.29272258,0.26436555,0.48788334,-1.1289244,-0.036276029,-1.6994765,-0.77438854
1835,1,0.66141827,0.1,0.52669804,-1.6994765,-0.77438854,-1.1289244,-0.036276029
1836,0,0.86879868,0.1,0.56717071,-0.0041857556,-1.2081757,2.8988006,1.2669241
1836,1,2.3089816e-05,8.7960332,-1.932589,2.8988006,1.2669241,-0.0041857556,-1.2081757
1837,0,0.0054408016,2.8028463,-1.3610169,1.2662088,-1.0083594,-0.55444631,0.7458645
1837,1,0.8961013,1.7684849,1.9735214,-0.55444631,0.7458645,1.2662088,-1.0083594
1838,0,0.20802397,2.3388183,-1.0472088,0.42451213,0.41601663,0.72758691,0.91778534
1838,1,0.11271276,5.2075093,0.61084103,0.72758691,0.91778534,0.42451213,0.41601663
1839,0,0.78852915,0.1,-0.68693762,-1.3683882,-0.51471202,1.3696259,-0.79072991
1839,1,0.0065549194,5.0747126,0.079672739,1.3696259,-0.79072991,-1.3683882,-0.51471202
1840,0,0.11090099,2.414261,-0.6332542,-0.16742413,0.37837184,-0.090680845,-0.29234167
1840,1,0.74955216,0.7801349,0.56154115,-0.090680845,-0.29234167,-0.16742413,0.37837184
1841,0,0.56395264,2.2977494,0.13677412,0.023784659,-1.2310283,1.1445401,1.9385255
1841,1,0.0023939627,6.415309,-0.44828977,1.1445401,1.9385255,0.023784659,-1.2310283
1842,0,0.2703735,0.1,-1.0501721,-0.75518216,-0.79140817,-1.70697,-0.99363271
1842,1,0.61965127,0.1,0.2677742,-1.70697,-0.99363271,-0.75518216,-0.79140817
1843,0,0.0099660693,2.7336778,-1.2127188,0.32295529,-0.24213577,-2.0436581,1.2528586
1843,1,0.93153118,0.1,0.42748104,-2.0436581,1.2528586,0.32295529,-0.24213577
1844,0,0.98469089,0.1,2.6264849,-0.3011036,-2.166735,1.1868743,1.1698836
1844,1,0.0013399036,5.3926285,1.3501701,1.1868743,1.1698836,-0.3011036,-2.166735
1845,0,0.63390251,2.3285272,0.71834789,0.5790939,-0.9114735,1.0423561,0.26452524
1845,1,0.013037801,4.7612971,-0.085607298,1.0423561,0.26452524,0.5790939,-0.9114735
1846,0,0.022771265,2.9887401,-1.9387526,0.62035137,-0.67600696,2.4103345,1.9919169
1846,1,0.00030932492,8.9289345,-1.3222864,2.4103345,1.9919169,0.62035137,-0.67600696
1847,0,0.90019463,0.55900374,1.2827929,-0.58823963,0.12462009,0.39813168,-0.70809155
1847,1,0.037139931,1.6627821,-0.78975608,0.39813168,-0.70809155,-0.58823963,0.12462009
1848,0,0.79957358,0.1,-0.6992521,-0.43812047,-0.30109132,0.95680127,0.089637075
1848,1,0.019529265,4.4222719,-0.16565048,0.95680127,0.089637075,-0.43812047,-0.30109132
1849,0,0.31584091,1.6189653,-1.0620463,-0.061574876,0.17767661,1.7188449,0.43876248
1849,1,0.0025648324,5.7408613,-1.2267687,1.7188449,0.43876248,-0.061574876,0.17767661
1850,0,0.59123208,1.1050738,-0.050474073,-0.53081596,-0.0014046077,1.4071265,-1.3771624
1850,1,0.048256035,3.4398725,-0.89152945,1.4071265,-1.3771624,-0.53081596,-0.0014046077
1851,0,0.13872698,2.8420436,-0.74101858,0.59313953,-0.34026767,-0.032461069,0.60665837
1851,1,0.2343278,1.9018315,-0.78119103,-0.032461069,0.60665837,0.59313953,-0.34026767
1852,0,0.29672552,2.6051164,0.52236021,0.54244234,-0.66988281,0.26126439,0.67278128
1852,1,0.20796149,2.9741068,-0.23212569,0.26126439,0.67278128,0.54244234,-0.66988281
1853,0,0.10259004,2.6825332,-0.17857197,0.35595468,0.031718133,-0.20687107,-0.21774016
1853,1,0.62337656,2.1873251,0.5969459,-0.20687107,-0.21774016,0.35595468,0.031718133
1854,0,0.18698323,2.1482808,-0.14203961,-0.70158851,1.1941439,-0.33507112,-1.7381314
1854,1,0.65859196,0.1,-0.27825377,-0.33507112,-1.7381314,-0.70158851,1.1941439
1855,0,0.94555038,0.1,0.47045036,-1.683145,-0.6753209,0.84194833,1.2324287
1855,1,0.0019307015,6.0472981,0.66819784,0.84194833,1.2324287,-1.683145,-0.6753209
1856,0,0.69178775,1.142369,-0.1470735,-1.235164,1.8300492,-0.21764706,2.2859925
1856,1,0.014657414,3.8788987,0.080607776,-0.21764706,2.2859925,-1.235164,1.8300492
1857,0,0.040884089,3.8160674,-0.78179023,0.64804504,0.05035553,0.83939672,0.45789738
1857,1,0.024258395,4.2888542,-0.86068304,0.83939672,0.45789738,0.64804504,0.05035553
1858,0,0.86177448,0.1,0.7691475,-1.7746519,0.81742783,-0.091848075,1.2750753
1858,1,0.067104679,2.5657014,0.44494206,-0.091848075,1.2750753,-1.7746519,0.81742783
1859,0,0.27228284,3.2254403,0.45529844,0.4597447,0.31309193,0.052016109,0.92614892
1859,1,0.18751193,3.4954711,0.28085435,0.052016109,0.92614892,0.4597447,0.31309193
1860,0,0.00058942851,6.0819412,0.046203276,1.344075,0.4597738,-0.8218069,0.52222394
1860,1,0.95087506,0.1,0.69641189,-0.8218069,0.52222394,1.344075,0.4597738
1861,0,0.96445801,0.1,0.93510876,-2.0490411,-0.91836924,0.81032602,-0.32921372
1861,1,0.014522093,3.0875023,0.91122801,0.81032602,-0.32921372,-2.0490411,-0.91836924
1862,0,0.076854363,1.0570098,-0.10077792,-0.53708612,-0.5227692,-1.7585406,-1.1888955
1862,1,0.87552787,0.1,1.3869927,-1.7585406,-1.1888955,-0.53708612,-0.5227692
1863,0,0.85730597,0.1,0.22846068,-0.15851239,-1.6516052,1.230558,-0.4236275
1863,1,0.045323701,3.1090953,0.63237619,1.230558,-0.4236275,-0.15851239,-1.6516052
1864,0,0.77399401,0.1,0.28208789,-1.2632526,-0.26388233,2.335996,0.10503708
1864,1,0.00075480804,7.1476188,0.24700671,2.335996,0.10503708,-1.2632526,-0.26388233
1865,0,0.36440076,0.90203105,-0.73575199,-0.83788159,0.55573784,0.087010854,0.18812224
1865,1,0.49052347,2.1852013,0.70135084,0.087010854,0.18812224,-0.83788159,0.55573784
1866,0,0.99002046,0.1,2.8452944,-1.2191324,-0.25691118,0.041610349,-0.91512632
1866,1,0.0063967753,1.1694986,-0.37479507,0.041610349,-0.91512632,-1.2191324,-0.25691118
1867,0,0.11160245,2.8074111,0.070994715,-0.13374782,0.8770691,-1.4894939,-0.10182222
1867,1,0.48734172,1.1190185,-0.44620526,-1.4894939,-0.10182222,-0.13374782,0.8770691
1868,0,0.00012568468,7.2121801,-0.4880199,2.825827,-0.4337898,-0.49533717,-0.18645428
1868,1,0.91483722,0.33083458,1.5444495,-0.49533717,-0.18645428,2.825827,-0.4337898
1869,0,0.67556894,0.61842045,-0.67297102,-0.49446256,-0.73274435,0.96903588,-0.53067392
1869,1,0.035226715,3.9264771,-0.47408047,0.96903588,-0.53067392,-0.49446256,-0.73274435
1870,0,0.020869776,5.2788789,-1.5874928,1.8142549,-0.56245831,1.1264369,-0.28733742
1870,1,0.052060901,4.0764902,-0.75761172,1.1264369,-0.28733742,1.8142549,-0.56245831
1871,0,0.1181455,1.3014903,-1.7083999,-1.2011801,0.65575496,0.21390901,0.40711207
1871,1,0.19951736,3.7946488,0.6318047,0.21390901,0.40711207,-1.2011801,0.65575496
1872,0,0.98906587,0.1,2.7996972,-1.8813725,1.5467374,0.90170508,1.2117291
1872,1,0.00042995086,4.5601199,-0.36667879,0.90170508,1.2117291,-1.8813725,1.5467374
1873,0,0.085435511,0.98953774,-1.6667579,-1.6351881,1.9564218,-0.80320132,0.55915848
1873,1,0.77813907,0.49367852,0.89999966,-0.80320132,0.55915848,-1.6351881,1.9564218
1874,0,0.043205944,3.162606,-0.72692496,-0.003201504,0.54310522,0.44500656,-0.48741578
1874,1,0.69068399,2.7024504,1.2993469,0.44500656,-0.48741578,-0.003201504,0.54310522
1875,0,0.152274,4.1921427,-0.28202905,-0.26093462,0.8260149,1.5190837,-0.65611693
1875,1,0.017057439,5.4238286,-0.63181569,1.5190837,-0.65611693,-0.26093462,0.8260149
1876,0,0.739843,1.2132389,-0.17795756,0.72323958,-1.4704555,0.64472475,1.5263234
1876,1,0.032851745,4.4489339,0.75777676,0.64472475,1.5263234,0.72323958,-1.4704555
1877,0,0.80038223,0.1,-0.22742063,-1.2294009,-1.2491816,1.6993679,0.43885179
1877,1,0.022081185,4.3259723,-0.4967247,1.6993679,0.43885179,-1.2294009,-1.2491816
1878,0,0.72004675,0.1,-0.1988316,-0.80306514,-0.88033137,1.7375424,1.1266676
1878,1,0.0014595401,5.7586099,-1.2718552,1.7375424,1.1266676,-0.80306514,-0.88033137
1879,0,0.0042080699,8.4678337,0.3970316,2.0221951,1.26295,0.51265653,0.52917781
1879,1,0.013655094,4.3732607,-1.7867266,0.51265653,0.52917781,2.0221951,1.26295
1880,0,0.0018131866,5.1184153,-0.44412145,1.0320131,1.2463647,-3.0829198,0.0073370758
1880,1,0.92344398,0.1,0.75938521,-3.0829198,0.0073370758,1.0320131,1.2463647
1881,0,0.070638152,4.8944871,0.30304828,-0.19500242,2.2341747,1.1021656,0.74616523
1881,1,0.045020989,6.162907,0.59032057,1.1021656,0.74616523,-0.19500242,2.2341747
1882,0,0.04884723,2.2890227,-0.065045673,0.92451027,-0.90055156,-1.2197233,0.069606709
1882,1,0.90920004,0.1,1.1697462,-1.2197233,0.069606709,0.92451027,-0.90055156
1883,0,0.46658176,1.0471503,0.9246992,-0.29372204,-0.15250203,-2.5363655,-0.25042406
1883,1,0.49418366,0.1,0.446141,-2.5363655,-0.25042406,-0.29372204,-0.15250203
1884,0,0.59589483,0.80562574,0.92754578,0.41299284,-1.6571392,-1.8833284,0.38686454
1884,1,0.35951182,0.1,0.75042355,-1.8833284,0.38686454,0.41299284,-1.6571392
1885,0,0.083120902,4.2542721,-0.43946351,1.1304778,-1.385753,1.1827249,-2.5254073
1885,1,0.44260413,0.84582825,-1.3438989,1.1827249,-2.5254073,1.1304778,-1.385753
1886,0,0.14976083,0.39211229,0.42036213,-0.47436681,-0.34401364,0.52127593,-0.75589365
1886,1,0.76146455,1.3059068,0.54608923,0.52127593,-0.75589365,-0.47436681,-0.34401364
1887,0,0.8636163,0.11271075,1.090472,-0.21709872,-0.86153701,0.2419084,-3.103096
1887,1,0.092541425,0.1,-0.93632128,0.2419084,-3.103096,-0.21709872,-0.86153701
1888,0,0.56739109,0.1,-0.90643106,-1.1472594,-0.85084288,0.62249262,-0.17364187
1888,1,0.13988609,3.439023,0.45990027,0.62249262,-0.17364187,-1.1472594,-0.85084288
1889,0,0.68753707,0.1,-0.071166989,-1.6411852,-0.63415394,-1.8299302,0.38734368
1889,1,0.13283757,0.1,-1.8857616,-1.8299302,0.38734368,-1.6411852,-0.63415394
1890,0,0.27049789,2.9319359,0.37510816,-0.12192832,1.3926606,-0.21124328,0.51636744
1890,1,0.090494814,1.9421301,-1.8524229,-0.21124328,0.51636744,-0.12192832,1.3926606
1891,0,0.0078324814,3.3230221,-0.94525655,0.27230173,1.0263943,-0.64950749,1.1091267
1891,1,0.89180898,1.6342841,1.3516814,-0.64950749,1.1091267,0.27230173,1.0263943
1892,0,0.16963189,5.0488069,1.824879,1.8856917,-1.0188608,0.16060499,0.43911469
1892,1,0.33311874,1.4002114,-1.2156564,0.16060499,0.43911469,1.8856917,-1.0188608
1893,0,0.061350893,3.6645262,-0.32939154,0.23288178,0.99515735,0.19723388,-0.43596048
1893,1,0.61615436,1.344222,0.042622523,0.19723388,-0.43596048,0.23288178,0.99515735
1894,0,0.3998724,2.9755846,1.7812269,1.0029099,-0.79062665,0.57601741,0.53040646
1894,1,0.28770726,2.5782708,-0.49286895,0.57601741,0.53040646,1.0029099,-0.79062665
1895,0,0.24692104,1.1487877,-0.47688402,0.4420179,-1.4816289,0.7359841,-1.0880046
1895,1,0.65090174,2.5804573,1.5487256,0.7359841,-1.0880046,0.4420179,-1.4816289
1896,0,0.40913146,0.1,-0.37478915,-1.8246146,-0.66675635,-1.7868477,0.45051421
1896,1,0.54035782,0.1,0.72220171,-1.7868477,0.45051421,-1.8246146,-0.66675635
1897,0,0.038576528,2.3558876,-1.477143,-0.076058745,0.21891252,-0.19767388,1.0323709
1897,1,0.088615956,3.4429665,-0.17123274,-0.19767388,1.0323709,-0.076058745,0.21891252
1898,0,0.140824,1.8886581,-1.6595968,0.57980984,-0.92187005,0.020016902,-0.97547297
1898,1,0.3918027,1.0652065,-1.0554338,0.020016902,-0.97547297,0.57980984,-0.92187005
1899,0,0.3590739,2.2249585,0.83920136,0.58186493,0.52391197,-1.2455953,-0.7986669
1899,1,0.39641843,0.1,-0.049905391,-1.2455953,-0.7986669,0.58186493,0.52391197
1900,0,0.288305,1.5662936,-0.31910574,-0.01074457,-0.60350392,-1.3410567,-1.8567648
1900,1,0.45275189,0.1,-0.74874962,-1.3410567,-1.8567648,-0.01074457,-0.60350392
1901,0,0.06652001,2.6408085,-0.22065607,0.38685793,0.290846,-1.878285,1.5412905
1901,1,0.69938475,1.6722614,0.30111317,-1.878285,1.5412905,0.38685793,0.290846
1902,0,0.56832168,1.8892848,0.98291621,0.3483101,-1.0292889,-1.4689994,1.0217036
1902,1,0.097143674,0.1,-2.6251467,-1.4689994,1.0217036,0.3483101,-1.0292889
1903,0,0.074884755,2.0837215,-0.83176117,-0.38352779,-0.059398581,0.89492769,-1.7654146
1903,1,0.75613422,1.1384762,0.15909624,0.89492769,-1.7654146,-0.38352779,-0.059398581
1904,0,0.036881492,1.7922661,-0.098863116,0.22737999,-0.89472686,-1.6456602,-0.95646733
1904,1,0.92187845,0.1,0.40337624,-1.6456602,-0.95646733,0.22737999,-0.89472686
1905,0,0.57370199,0.1,0.26754029,-0.67239384,-0.31652779,-1.5013785,0.41951429
1905,1,0.29401737,0.1,-0.30486786,-1.5013785,0.41951429,-0.67239384,-0.31652779
1906,0,0.52127961,0.27571579,-0.5268532,-1.6947585,1.8489228,0.11766318,-1.4311458
1906,1,0.11296776,2.024415,-0.24550149,0.11766318,-1.4311458,-1.6947585,1.8489228
1907,0,0.68913371,1.9160315,1.1487423,0.56029834,-0.4847774,0.44060592,-0.89598085
1907,1,0.14380028,0.88239847,-0.73200793,0.44060592,-0.89598085,0.56029834,-0.4847774
1908,0,0.35494046,1.5980995,-0.062806723,0.60262681,-1.2679795,-0.011910851,0.095447687
1908,1,0.097620887,4.1155244,0.18334221,-0.011910851,0.095447687,0.60262681,-1.2679795
1909,0,0.42175606,2.0443669,1.5603509,-0.27339022,0.0014799912,-1.0730693,-1.8138023
1909,1,0.51926694,0.1,-0.30030826,-1.0730693,-1.8138023,-0.27339022,0.0014799912
1910,0,0.30712974,1.5530199,0.95880666,-0.44007967,0.018150528,-1.3213484,-1.205396
1910,1,0.64624835,0.1,1.2319794,-1.3213484,-1.205396,-0.44007967,0.018150528
1911,0,0.41818109,2.2514388,-0.063754265,-0.84516553,0.011827719,0.08892687,1.2694965
1911,1,0.089125866,3.7712655,-0.21071898,0.08892687,1.2694965,-0.84516553,0.011827719
1912,0,0.25445451,2.4850663,-0.32905367,-0.11780609,0.46306796,3.064728,0.17751709
1912,1,0.00057371943,9.0033764,-0.25582313,3.064728,0.17751709,-0.11780609,0.46306796
1913,0,0.7252388,0.1,0.85423986,-1.3457956,-0.52876576,-0.12509872,0.066867651
1913,1,0.18312735,1.194878,0.23100998,-0.12509872,0.066867651,-1.3457956,-0.52876576
1914,0,0.87348197,0.1,0.23528971,-1.4237321,0.56325422,-0.38778588,0.46416634
1914,1,0.042287164,2.3895695,-1.1252235,-0.38778588,0.46416634,-1.4237321,0.56325422
1915,0,0.57617243,0.28873278,-0.96749008,-0.34709318,-0.099218764,0.84488003,0.21737632
1915,1,0.27806772,3.8595096,2.1434468,0.84488003,0.21737632,-0.34709318,-0.099218764
1916,0,0.5963924,0.1,-0.17782573,-0.44966654,-1.3165618,-0.1913196,-0.73433677
1916,1,0.30159758,0.1,-0.774772,-0.1913196,-0.73433677,-0.44966654,-1.3165618
1917,0,0.38463599,1.4870548,1.4310992,-0.43031796,0.70755975,-1.4010517,0.84203295
1917,1,0.49371546,0.42335961,0.28180855,-1.4010517,0.84203295,-0.43031796,0.70755975
1918,0,0.8633649,0.1,0.57815492,-0.65210237,0.093598591,-0.38193672,1.4789657
1918,1,0.024194594,3.7130566,-0.13804708,-0.38193672,1.4789657,-0.65210237,0.093598591
1919,0,0.24413031,2.9866292,-0.31867309,0.073825883,0.50801942,0.55894729,-0.23312752
1919,1,0.21917184,3.1294307,-0.16958637,0.55894729,-0.23312752,0.073825883,0.50801942
1920,0,0.58775557,0.31684407,-1.3827382,-0.23459651,-1.2197528,-0.25217626,1.4387333
1920,1,0.18452363,2.1619924,-0.087927409,-0.25217626,1.4387333,-0.23459651,-1.2197528
1921,0,0.80516573,0.1,0.29603308,-1.7208132,0.77031746,0.53973452,1.7983114
1921,1,0.04138223,5.1336504,1.8504632,0.53973452,1.7983114,-1.7208132,0.77031746
1922,0,0.32750439,2.3142619,0.085999065,-0.69589789,2.1668475,0.74712324,-1.2869403
1922,1,0.06047014,2.3407719,-2.334177,0.74712324,-1.2869403,-0.69589789,2.1668475
1923,0,0.0036868486,2.7129411,-0.093985433,1.3164399,-1.2843337,-0.18791503,-2.8631999
1923,1,0.98625505,0.1,2.7395041,-0.18791503,-2.8631999,1.3164399,-1.2843337
1924,0,0.83141292,1.2437347,0.86636623,-1.0233113,0.91836214,-0.016698613,0.65648269
1924,1,0.056353466,1.4721358,-0.81088894,-0.016698613,0.65648269,-1.0233113,0.91836214
1925,0,0.34329557,2.8427773,0.59110651,0.348702,0.097779,-0.31552,-1.2261332
1925,1,0.3962909,0.1,-0.74201342,-0.31552,-1.2261332,0.348702,0.097779
1926,0,0.61560499,0.1,-1.3538075,-0.56403841,-0.089033689,0.56353221,0.1847055
1926,1,0.082973948,2.8918247,-0.34836936,0.56353221,0.1847055,-0.56403841,-0.089033689
1927,0,0.0365207,5.7556016,0.091526439,0.49757827,0.78272567,-0.34628964,0.27298691
1927,1,0.057695534,2.1286897,-1.8721555,-0.34628964,0.27298691,0.49757827,0.78272567
1928,0,0.33193175,0.34003517,-1.1491593,-1.6540662,0.66380129,0.45637819,-0.12413087
1928,1,0.20744858,3.218841,0.010335563,0.45637819,-0.12413087,-1.6540662,0.66380129
1929,0,0.34406951,1.7920979,-0.40817318,-0.76732719,1.1814819,0.21434108,0.63173008
1929,1,0.1352005,3.6935497,0.39481127,0.21434108,0.63173008,-0.76732719,1.1814819
1930,0,0.032398581,0.66313614,-1.2146683,0.15115723,-1.1869331,-1.8889474,1.3892204
1930,1,0.92644917,0.1,0.71411375,-1.8889474,1.3892204,0.15115723,-1.1869331
1931,0,0.021216036,4.2200687,-1.1837591,0.081081684,1.2255715,0.51453253,0.46547474
1931,1,0.43709191,3.9891056,1.6427343,0.51453253,0.46547474,0.081081684,1.2255715
1932,0,0.0077911056,4.4338007,-1.7157583,0.63715242,0.2807177,0.11736575,1.6586116
1932,1,0.054753429,4.0224609,-1.0925543,0.11736575,1.6586116,0.63715242,0.2807177
1933,0,0.84321573,0.1,0.4173708,-1.977186,-1.6333129,1.2770811,1.2412245
1933,1,0.013717793,5.6481446,1.6642333,1.2770811,1.2412245,-1.977186,-1.6333129
1934,0,0.020176652,3.8432733,0.31504304,0.41102267,-0.4762067,-1.2033193,1.0951774
